date,ALV0_Spot(snt/kWh),ALV24*(siirto+marginaali)(snt/kWh),Kulutus(kWh),ALV0_Spot(snt),ALV24*(siirto+marginaali)(snt),LT(degC)
2021-05-25 10:00:00+00:00,8.398,13.53832,0.58,4.870839999999999,7.8522256,8.4
2021-05-25 11:00:00+00:00,6.234,10.85496,3.194,19.911396,34.67074224,9.3
2021-05-25 12:00:00+00:00,4.308,8.466719999999999,0.975,4.2003,8.255052,10.2
2021-05-25 13:00:00+00:00,4.129,8.24476,2.037,8.410772999999999,16.79457612,11.5
2021-05-25 14:00:00+00:00,4.329,8.49276,1.959,8.480511,16.63731684,10.8
2021-05-25 15:00:00+00:00,5.009,9.33596,1.201,6.015809000000001,11.21248796,10
2021-05-25 16:00:00+00:00,6.548,11.24432,0.979,6.410492,11.00818928,9.5
2021-05-25 17:00:00+00:00,9.722,15.180079999999998,1.023,9.945605999999998,15.529221839999996,10
2021-05-25 18:00:00+00:00,5.158,9.52072,3.8,19.6004,36.178736,10
2021-05-25 19:00:00+00:00,5.107,9.45748,0.806,4.116242000000001,7.62272888,8.4
2021-05-25 20:00:00+00:00,4.941,9.25164,2.207,10.904787,20.41836948,4.5
2021-05-25 21:00:00+00:00,4.003,8.088519999999999,4.745,18.994235,38.3800274,3.6
2021-05-25 22:00:00+00:00,2.262,5.92968,1.058,2.393196,6.27360144,3.8
2021-05-25 23:00:00+00:00,2.126,5.76104,0.545,1.15867,3.1397668000000003,5.3
2021-05-26 00:00:00+00:00,2.051,5.66804,3.438,7.051338000000001,19.486721520000003,5.5
2021-05-26 01:00:00+00:00,2.025,5.6358,0.94,1.9035,5.297651999999999,6
2021-05-26 02:00:00+00:00,2.069,5.69036,0.565,1.168985,3.2150534,6.3
2021-05-26 03:00:00+00:00,3.2770000000000006,7.188280000000001,0.537,1.7597490000000005,3.860106360000001,6.2
2021-05-26 04:00:00+00:00,5.993,10.55612,0.962,5.765266,10.15498744,7.3
2021-05-26 05:00:00+00:00,8.459,13.61396,3.952,33.429967999999995,53.80236992,7.7
2021-05-26 06:00:00+00:00,8.356,13.48624,0.637,5.322772,8.590734880000001,7.8
2021-05-26 07:00:00+00:00,7.356999999999999,12.247479999999998,0.87,6.400589999999999,10.6553076,8.6
2021-05-26 08:00:00+00:00,6.887,11.66468,0.588,4.049556,6.85883184,9.6
2021-05-26 09:00:00+00:00,7.078,11.90152,0.577,4.084006,6.86717704,11.4
2021-05-26 10:00:00+00:00,6.102,10.69128,0.649,3.960198000000001,6.93864072,11.5
2021-05-26 11:00:00+00:00,5.293,9.68812,1.736,9.188648,16.81857632,12.9
2021-05-26 12:00:00+00:00,5.214,9.59016,4.69,24.453660000000003,44.9778504,13.7
2021-05-26 13:00:00+00:00,5.185,9.5542,4.864,25.21984,46.4716288,11.8
2021-05-26 14:00:00+00:00,5.106,9.45624,1.998,10.201788,18.89356752,11.9
2021-05-26 15:00:00+00:00,5.235,9.6162,1.881,9.847035,18.0880722,12
2021-05-26 16:00:00+00:00,5.278,9.66952,3.741,19.744998,36.17367432,12.1
2021-05-26 17:00:00+00:00,5.248,9.63232,2.393,12.558464,23.05014176,11.6
2021-05-26 18:00:00+00:00,3.09,6.9564,1.323,4.08807,9.2033172,10.8
2021-05-26 19:00:00+00:00,3.086,6.95144,1.595,4.92217,11.0875468,10.1
2021-05-26 20:00:00+00:00,2.872,6.68608,4.632,13.303104,30.96992256,8.5
2021-05-26 21:00:00+00:00,2.276,5.947039999999999,1.519,3.4572439999999998,9.033553759999998,7.9
2021-05-26 22:00:00+00:00,2.26,5.927199999999999,1.037,2.34362,6.146506399999999,6.5
2021-05-26 23:00:00+00:00,2.162,5.805680000000001,3.992,8.630704,23.176274560000003,5.5
2021-05-27 00:00:00+00:00,2.112,5.74368,0.847,1.788864,4.86489696,4.8
2021-05-27 01:00:00+00:00,2.135,5.772199999999999,2.495,5.326825,14.401638999999998,4.1
2021-05-27 02:00:00+00:00,2.147,5.78708,2.553,5.481291,14.774415239999998,3.9
2021-05-27 03:00:00+00:00,2.893,6.7121200000000005,1.132,3.2748759999999995,7.59811984,4
2021-05-27 04:00:00+00:00,4.893,9.19212,5.014,24.533502,46.08928968,4
2021-05-27 05:00:00+00:00,5.273,9.66332,2.403,12.671019,23.220957960000003,4.3
2021-05-27 06:00:00+00:00,8.419,13.56436,0.726,6.112194000000001,9.84772536,5
2021-05-27 07:00:00+00:00,7.979000000000001,13.01876,3.785,30.200515000000006,49.2760066,5.7
2021-05-27 08:00:00+00:00,7.913,12.93692,0.723,5.721099,9.35339316,6.2
2021-05-27 09:00:00+00:00,7.806999999999999,12.805479999999998,0.712,5.558583999999999,9.117501759999998,6.7
2021-05-27 10:00:00+00:00,7.509,12.43596,1.945,14.605005000000002,24.1879422,8.6
2021-05-27 11:00:00+00:00,7.519,12.44836,3.049,22.925431,37.95504964,8.4
2021-05-27 12:00:00+00:00,5.25,9.6348,1.366,7.171500000000001,13.1611368,8.8
2021-05-27 13:00:00+00:00,5.19,9.5604,2.309,11.983710000000002,22.0749636,9
2021-05-27 14:00:00+00:00,5.163,9.52692,2.718,14.033034,25.89416856,8.6
2021-05-27 15:00:00+00:00,6.303,10.94052,1.211,7.632933,13.24896972,10.2
2021-05-27 16:00:00+00:00,7.995999999999999,13.039839999999998,1.075,8.595699999999999,14.017827999999998,8.8
2021-05-27 17:00:00+00:00,8.599,13.78756,1.164,10.009236,16.048719839999997,9.1
2021-05-27 18:00:00+00:00,5.263,9.65092,4.341,22.846683,41.89464372,8.1
2021-05-27 19:00:00+00:00,5.241,9.623639999999998,0.927,4.858407,8.92111428,6.5
2021-05-27 20:00:00+00:00,5.182,9.55048,1.379,7.145978,13.17011192,2.6
2021-05-27 21:00:00+00:00,4.959,9.27396,4.861,24.105699,45.08071956,0.7
2021-05-27 22:00:00+00:00,4.05,8.1468,3.125,12.65625,25.45875,0.1
2021-05-27 23:00:00+00:00,3.457,7.41148,1.81,6.25717,13.4147788,0
2021-05-28 00:00:00+00:00,3.163,7.04692,3.361,10.630843,23.68469812,0.1
2021-05-28 01:00:00+00:00,3.059,6.917960000000001,1.964,6.007876,13.586873440000002,0.3
2021-05-28 02:00:00+00:00,3.217,7.11388,2.953,9.499801,21.00728764,2.5
2021-05-28 03:00:00+00:00,4.899,9.19956,0.54,2.6454600000000004,4.967762400000001,5
2021-05-28 04:00:00+00:00,5.424,9.850560000000002,0.832,4.512768,8.195665920000001,5.8
2021-05-28 05:00:00+00:00,9.301,14.65804,2.268,21.094668,33.244434719999994,6.9
2021-05-28 06:00:00+00:00,9.242,14.58488,1.471,13.594982000000002,21.45435848,8
2021-05-28 07:00:00+00:00,8.438,13.58792,1.465,12.361670000000002,19.9063028,8.9
2021-05-28 08:00:00+00:00,8.009,13.05596,1.717,13.751453,22.417083320000003,9.5
2021-05-28 09:00:00+00:00,7.903,12.924519999999998,1.809,14.296527,23.380456679999995,9.9
2021-05-28 10:00:00+00:00,7.329000000000001,12.21276,2.163,15.852627,26.41619988,10.6
2021-05-28 11:00:00+00:00,5.43,9.858,1.176,6.385679999999999,11.593008,10.4
2021-05-28 12:00:00+00:00,5.257,9.643479999999998,3.463,18.204991,33.39537124,11.2
2021-05-28 13:00:00+00:00,5.169,9.53436,1.021,5.277548999999999,9.73458156,10.7
2021-05-28 14:00:00+00:00,5.097,9.44508,0.749,3.817653,7.074364920000001,9.6
2021-05-28 15:00:00+00:00,5.14,9.4984,0.902,4.63628,8.5675568,9.7
2021-05-28 16:00:00+00:00,5.236,9.61744,1.007,5.272651999999999,9.68476208,9.3
2021-05-28 17:00:00+00:00,5.22,9.5976,2.472,12.90384,23.7252672,10.1
2021-05-28 18:00:00+00:00,5.195,9.5666,1.5,7.7925,14.349899999999998,9.4
2021-05-28 19:00:00+00:00,5.189,9.55916,0.912,4.732368,8.717953920000001,6.9
2021-05-28 20:00:00+00:00,5.041,9.37564,2.06,10.38446,19.3138184,3.7
2021-05-28 21:00:00+00:00,2.937,6.76668,3.707,10.887459,25.08408276,4.3
2021-05-28 22:00:00+00:00,3.104,6.97376,0.65,2.0176000000000003,4.5329440000000005,4.5
2021-05-28 23:00:00+00:00,2.992,6.834880000000001,4.688,14.026496,32.041917440000006,6.1
2021-05-29 00:00:00+00:00,2.931,6.759240000000001,2.488,7.292328,16.816989120000002,2.8
2021-05-29 01:00:00+00:00,3.042,6.89688,1.81,5.50602,12.4833528,4.3
2021-05-29 02:00:00+00:00,3.196,7.08784,2.875,9.1885,20.37754,4.7
2021-05-29 03:00:00+00:00,3.336,7.261439999999999,0.572,1.908192,4.153543679999999,6
2021-05-29 04:00:00+00:00,4.898,9.19832,0.588,2.880024,5.408612160000001,5.9
2021-05-29 05:00:00+00:00,5.179,9.54676,0.624,3.2316960000000003,5.95717824,6.8
2021-05-29 06:00:00+00:00,5.209,9.58396,0.702,3.656718,6.727939919999999,6.6
2021-05-29 07:00:00+00:00,5.341,9.74764,3.381,18.057921,32.95677084,6.1
2021-05-29 08:00:00+00:00,5.196,9.56784,1.439,7.477044,13.76812176,7.5
2021-05-29 09:00:00+00:00,5.053,9.39052,2.16,10.91448,20.2835232,7.7
2021-05-29 10:00:00+00:00,4.719,8.976360000000001,1.496,7.059624,13.428634560000004,8.4
2021-05-29 11:00:00+00:00,3.179,7.06676,0.823,2.616317,5.81594348,8.3
2021-05-29 12:00:00+00:00,2.247,5.911079999999999,1.039,2.334633,6.141612119999999,8.7
2021-05-29 13:00:00+00:00,2.787,6.58068,1.843,5.136441,12.12819324,9.4
2021-05-29 14:00:00+00:00,3.01,6.857199999999999,2.604,7.838039999999999,17.856148799999996,9.9
2021-05-29 15:00:00+00:00,4.595,8.8226,0.618,2.83971,5.4523668,10.1
2021-05-29 16:00:00+00:00,5.152,9.51328,1.141,5.878432,10.85465248,10.1
2021-05-29 17:00:00+00:00,5.357,9.76748,2.224,11.913968000000002,21.72287552,9.9
2021-05-29 18:00:00+00:00,5.27,9.6596,2.309,12.16843,22.3040164,9.2
2021-05-29 19:00:00+00:00,5.305,9.703,4.4,23.342,42.6932,7.5
2021-05-29 20:00:00+00:00,5.199,9.57156,1.67,8.682329999999999,15.9845052,3.6
2021-05-29 21:00:00+00:00,5.127,9.48228,0.684,3.5068680000000003,6.48587952,1.9
2021-05-29 22:00:00+00:00,3.154,7.035759999999999,4.582,14.451628,32.237852319999995,0.5
2021-05-29 23:00:00+00:00,2.959,6.79396,4.649,13.756391,31.58512004,-0.1
2021-05-30 00:00:00+00:00,2.909,6.73196,3.289,9.567701,22.14141644,-0.9
2021-05-30 01:00:00+00:00,2.885,6.7022,0.614,1.7713899999999998,4.1151508,-0.9
2021-05-30 02:00:00+00:00,2.879,6.69476,4.198,12.086042,28.10460248,0.1
2021-05-30 03:00:00+00:00,2.919,6.74436,0.979,2.857701,6.60272844,3.9
2021-05-30 04:00:00+00:00,2.975,6.8138000000000005,0.525,1.561875,3.5772450000000005,7.1
2021-05-30 05:00:00+00:00,3.247,7.151079999999999,0.766,2.487202,5.47772728,10.3
2021-05-30 06:00:00+00:00,3.501,7.46604,0.697,2.440197,5.203829879999999,12.7
2021-05-30 07:00:00+00:00,3.196,7.08784,0.847,2.707012,6.00340048,14.3
2021-05-30 08:00:00+00:00,2.116,5.74864,3.564,7.541424,20.48815296,14
2021-05-30 09:00:00+00:00,1.8760000000000003,5.451040000000001,1.888,3.5418880000000006,10.29156352,14.2
2021-05-30 10:00:00+00:00,1.7760000000000002,5.32704,1.478,2.624928,7.87336512,14.5
2021-05-30 11:00:00+00:00,1.707,5.24148,3.782,6.455874000000001,19.82327736,13.8
2021-05-30 12:00:00+00:00,1.52,5.0096,3.426,5.207520000000001,17.1628896,13.7
2021-05-30 13:00:00+00:00,1.612,5.123679999999999,2.058,3.317496,10.54453344,14.2
2021-05-30 14:00:00+00:00,2.134,5.77096,1.515,3.23301,8.743004399999998,13.9
2021-05-30 15:00:00+00:00,2.639,6.39716,1.108,2.924012,7.088053280000001,14.6
2021-05-30 16:00:00+00:00,4.55,8.7668,1.144,5.2052,10.029219199999998,13.6
2021-05-30 17:00:00+00:00,4.755,9.021,1.617,7.688835,14.586957000000002,11.3
2021-05-30 18:00:00+00:00,3.636,7.63344,2.417,8.788212,18.45002448,10
2021-05-30 19:00:00+00:00,3.916,7.98064,4.457,17.453612,35.56971248,10.1
2021-05-30 20:00:00+00:00,2.85,6.6588,1.222,3.4827,8.1370536,9.1
2021-05-30 21:00:00+00:00,2.221,5.878839999999999,0.951,2.112171,5.590776839999999,8.8
2021-05-30 22:00:00+00:00,2.178,5.82552,0.813,1.770714,4.73614776,8.7
2021-05-30 23:00:00+00:00,2.153,5.79452,4.085,8.795005,23.670614200000003,8.6
2021-05-31 00:00:00+00:00,2.154,5.79576,0.826,1.7792039999999998,4.78729776,8.4
2021-05-31 01:00:00+00:00,2.151,5.792039999999999,0.856,1.841256,4.957986239999999,9.1
2021-05-31 02:00:00+00:00,2.181,5.82924,3.521,7.679301,20.52475404,8.7
2021-05-31 03:00:00+00:00,2.926,6.75304,1.21,3.54046,8.1711784,7.4
2021-05-31 04:00:00+00:00,4.986,9.30744,2.091,10.425726,19.46185704,7.3
2021-05-31 05:00:00+00:00,8.598,13.78632,5.241,45.062118,72.25410312,8.1
2021-05-31 06:00:00+00:00,8.673,13.87932,0.943,8.178639,13.08819876,9.7
2021-05-31 07:00:00+00:00,7.790000000000001,12.7844,0.881,6.862990000000001,11.2630564,9.8
2021-05-31 08:00:00+00:00,6.775,11.5258,1.038,7.032450000000001,11.9637804,10.1
2021-05-31 09:00:00+00:00,6.775,11.5258,0.831,5.630025,9.5779398,11.3
2021-05-31 10:00:00+00:00,5.91,10.4532,3.83,22.6353,40.035756000000006,11.3
2021-05-31 11:00:00+00:00,5.526,9.97704,0.895,4.94577,8.929450800000001,11.8
2021-05-31 12:00:00+00:00,5.405,9.827,0.861,4.653705,8.461047,14.8
2021-05-31 13:00:00+00:00,5.294,9.68936,1.517,8.030997999999999,14.69875912,13.9
2021-05-31 14:00:00+00:00,5.221,9.59884,0.989,5.163569,9.49325276,15.2
2021-05-31 15:00:00+00:00,5.521,9.97084,1.167,6.443007,11.63597028,14.8
2021-05-31 16:00:00+00:00,5.766,10.27464,0.904,5.212464,9.28827456,14.4
2021-05-31 17:00:00+00:00,6.042,10.616879999999998,1.353,8.174826,14.364638639999995,13.6
2021-05-31 18:00:00+00:00,5.52,9.969599999999998,1.467,8.09784,14.625403199999996,12
2021-05-31 19:00:00+00:00,5.495,9.9386,2.87,15.770650000000002,28.523782,10.6
2021-05-31 20:00:00+00:00,4.899,9.19956,3.366,16.490034,30.96571896,8.8
2021-05-31 21:00:00+00:00,3.3590000000000004,7.289960000000001,1.875,6.298125000000001,13.668675,6
2021-05-31 22:00:00+00:00,2.942,6.77288,3.158,9.290836,21.38875504,6.7
2021-05-31 23:00:00+00:00,2.876,6.69104,1.034,2.973784,6.91853536,6.9
2021-06-01 00:00:00+00:00,2.906,6.72824,0.585,1.70001,3.9360204,6.4
2021-06-01 01:00:00+00:00,2.906,6.72824,4.157,12.080242,27.969293680000003,6.6
2021-06-01 02:00:00+00:00,3.039,6.89316,1.301,3.953739,8.96800116,6.1
2021-06-01 03:00:00+00:00,3.968,8.045119999999999,0.678,2.6903040000000003,5.454591359999999,10.4
2021-06-01 04:00:00+00:00,7.898999999999999,12.91956,0.653,5.158047,8.436472680000001,12.7
2021-06-01 05:00:00+00:00,8.579,13.76276,0.9,7.721100000000001,12.386484,14.7
2021-06-01 06:00:00+00:00,9.067,14.36788,0.828,7.507476,11.89660464,16.1
2021-06-01 07:00:00+00:00,8.343,13.47012,0.887,7.400241,11.94799644,16.9
2021-06-01 08:00:00+00:00,8.244,13.347359999999998,0.716,5.902704,9.55670976,17.5
2021-06-01 09:00:00+00:00,8.22,13.3176,0.894,7.348680000000001,11.9059344,17.3
2021-06-01 10:00:00+00:00,8.238,13.33992,0.802,6.606876,10.69861584,17
2021-06-01 11:00:00+00:00,8.199,13.29156,0.838,6.870762,11.13832728,16.8
2021-06-01 12:00:00+00:00,8.474,13.63256,0.813,6.889361999999999,11.08327128,16.8
2021-06-01 13:00:00+00:00,5.069,9.41036,1.961,9.940309,18.453715960000004,17.2
2021-06-01 14:00:00+00:00,4.988,9.309920000000002,0.981,4.893228000000001,9.13303152,17.2
2021-06-01 15:00:00+00:00,5.407,9.82948,1.218,6.585726,11.97230664,17.3
2021-06-01 16:00:00+00:00,8.21,13.3052,1.089,8.94069,14.4893628,16.3
2021-06-01 17:00:00+00:00,8.67,13.8756,1.07,9.2769,14.846892,15.6
2021-06-01 18:00:00+00:00,4.967,9.28388,1.315,6.531604999999999,12.2083022,14.7
2021-06-01 19:00:00+00:00,4.919,9.22436,5.511,27.108609,50.83544796,12.7
2021-06-01 20:00:00+00:00,4.686,8.93544,2.113,9.901518,18.88058472,9.6
2021-06-01 21:00:00+00:00,2.977,6.81628,0.71,2.11367,4.8395588,6.3
2021-06-01 22:00:00+00:00,3.367,7.299880000000001,1.317,4.434339,9.61394196,5.1
2021-06-01 23:00:00+00:00,3.668,7.673120000000001,3.531,12.951708000000002,27.093786720000004,4.7
2021-06-02 00:00:00+00:00,3.597,7.58508,0.59,2.12223,4.475197199999999,4.4
2021-06-02 01:00:00+00:00,3.486,7.44744,0.603,2.102058,4.49080632,4.1
2021-06-02 02:00:00+00:00,3.851,7.900040000000001,3.067,11.811017,24.229422680000003,5.6
2021-06-02 03:00:00+00:00,4.322,8.48408,0.566,2.446252,4.80198928,10.7
2021-06-02 04:00:00+00:00,7.823999999999999,12.826559999999995,0.856,6.697343999999999,10.979535359999996,13.5
2021-06-02 05:00:00+00:00,8.437,13.58668,0.784,6.614608,10.65195712,14.2
2021-06-02 06:00:00+00:00,9.765,15.2334,0.851,8.310015,12.9636234,17.5
2021-06-02 07:00:00+00:00,7.998,13.04232,0.818,6.542364,10.66861776,18
2021-06-02 08:00:00+00:00,9.993,15.51612,1.082,10.812426,16.78844184,19.2
2021-06-02 09:00:00+00:00,9.667,15.11188,1.105,10.682035,16.6986274,20.3
2021-06-02 10:00:00+00:00,9.431,14.81924,1.062,10.015722,15.738032880000002,20.8
2021-06-02 11:00:00+00:00,8.133,13.20972,0.95,7.726349999999999,12.549234,20.9
2021-06-02 12:00:00+00:00,8.78,14.012,1.1,9.658,15.413200000000002,20
2021-06-02 13:00:00+00:00,5.218,9.59512,2.449,12.778882,23.49844888,17.6
2021-06-02 14:00:00+00:00,5.004,9.329759999999998,1.608,8.046432,15.002254079999998,17.9
2021-06-02 15:00:00+00:00,5.276,9.667039999999998,4.041,21.320316,39.06450864,18
2021-06-02 16:00:00+00:00,8.683,13.89172,0.885,7.684455,12.2941722,17.3
2021-06-02 17:00:00+00:00,8.434,13.582959999999998,0.926,7.809883999999999,12.57782096,15.3
2021-06-02 18:00:00+00:00,5.226,9.60504,1.071,5.597046,10.28699784,16.1
2021-06-02 19:00:00+00:00,5.177,9.54428,0.928,4.804256,8.85709184,14.4
2021-06-02 20:00:00+00:00,4.8,9.0768,0.878,4.2144,7.9694304,11.6
2021-06-02 21:00:00+00:00,3.3450000000000006,7.272600000000001,3.455,11.556975000000005,25.126833,9.2
2021-06-02 22:00:00+00:00,3.504,7.46976,0.727,2.547408,5.43051552,7.3
2021-06-02 23:00:00+00:00,3.447,7.39908,0.507,1.747629,3.75133356,6.4
2021-06-03 00:00:00+00:00,3.281,7.19324,0.484,1.588004,3.48152816,6
2021-06-03 01:00:00+00:00,3.233,7.13372,0.479,1.548607,3.41705188,5.5
2021-06-03 02:00:00+00:00,3.677000000000001,7.684280000000001,0.51,1.8752700000000004,3.9189828000000007,6.3
2021-06-03 03:00:00+00:00,4.127,8.242280000000001,3.313,13.672751,27.306673640000003,9.9
2021-06-03 04:00:00+00:00,5.664,10.14816,0.713,4.038431999999999,7.23563808,13.3
2021-06-03 05:00:00+00:00,8.001000000000001,13.04604,0.824,6.592824,10.74993696,17.7
2021-06-03 06:00:00+00:00,7.604000000000001,12.55376,0.684,5.201136000000001,8.58677184,19
2021-06-03 07:00:00+00:00,8.814,14.05416,0.877,7.729878,12.32549832,21.2
2021-06-03 08:00:00+00:00,8.003,13.04852,0.746,5.970238,9.73419592,20.7
2021-06-03 09:00:00+00:00,6.491,11.17364,0.683,4.433353,7.631596120000001,21.6
2021-06-03 10:00:00+00:00,8.001000000000001,13.04604,0.842,6.736842000000001,10.98476568,22
2021-06-03 11:00:00+00:00,6.494,11.177359999999998,0.977,6.344638,10.920280719999996,23.1
2021-06-03 12:00:00+00:00,6.286,10.919439999999998,0.981,6.166566,10.71197064,24.2
2021-06-03 13:00:00+00:00,5.214,9.59016,1.468,7.654152000000001,14.07835488,23.5
2021-06-03 14:00:00+00:00,5.04,9.3744,0.863,4.34952,8.0901072,24.2
2021-06-03 15:00:00+00:00,5.262,9.64968,0.86,4.52532,8.2987248,24.5
2021-06-03 16:00:00+00:00,8.002,13.04728,1.06,8.482120000000002,13.8301168,23.6
2021-06-03 17:00:00+00:00,8.001000000000001,13.04604,1.006,8.049006000000002,13.12431624,23.4
2021-06-03 18:00:00+00:00,5.057,9.39548,0.778,3.934346000000001,7.30968344,21
2021-06-03 19:00:00+00:00,4.997,9.321079999999998,0.773,3.862681,7.205194839999999,16.5
2021-06-03 20:00:00+00:00,4.778,9.04952,1.871,8.939637999999999,16.93165192,14.1
2021-06-03 21:00:00+00:00,3.081,6.94524,1.939,5.9740590000000005,13.46682036,12
2021-06-03 22:00:00+00:00,3.004,6.84976,0.547,1.643188,3.74681872,11
2021-06-03 23:00:00+00:00,2.867,6.679880000000001,0.483,1.384761,3.2263820400000003,9.9
2021-06-04 00:00:00+00:00,2.993,6.83612,0.49,1.46657,3.3496988,9.2
2021-06-04 01:00:00+00:00,3.111,6.98244,0.469,1.459059,3.27476436,9.4
2021-06-04 02:00:00+00:00,3.4479999999999995,7.40032,0.497,1.7136559999999998,3.67795904,10.7
2021-06-04 03:00:00+00:00,4.152,8.273280000000002,0.508,2.109216,4.202826240000001,13.8
2021-06-04 04:00:00+00:00,7.598,12.54632,0.797,6.055606,9.99941704,17.3
2021-06-04 05:00:00+00:00,8.299,13.41556,0.893,7.411007,11.98009508,18.8
2021-06-04 06:00:00+00:00,8.59,13.7764,2.08,17.8672,28.654912000000003,20.7
2021-06-04 07:00:00+00:00,8.339,13.46516,0.91,7.588490000000001,12.2532956,23
2021-06-04 08:00:00+00:00,7.723999999999999,12.70256,2.675,20.6617,33.979347999999995,21.5
2021-06-04 09:00:00+00:00,7.572,12.51408,2.349,17.786628,29.395573920000004,23
2021-06-04 10:00:00+00:00,7.437,12.34668,2.024,15.052488,24.98968032,24.3
2021-06-04 11:00:00+00:00,7.929000000000001,12.956760000000004,4.304,34.126416000000006,55.765895040000025,24.3
2021-06-04 12:00:00+00:00,7.998,13.04232,1.71,13.67658,22.3023672,24.3
2021-06-04 13:00:00+00:00,4.995,9.3186,1.686,8.42157,15.7111596,23.1
2021-06-04 14:00:00+00:00,4.927,9.234279999999998,2.091,10.302357,19.30887948,21.7
2021-06-04 15:00:00+00:00,5.085,9.4302,2.488,12.65148,23.4623376,22.3
2021-06-04 16:00:00+00:00,7.991,13.033639999999998,2.209,17.652119,28.79131076,21.4
2021-06-04 17:00:00+00:00,7.997,13.04108,1.697,13.570909,22.13071276,20.9
2021-06-04 18:00:00+00:00,4.982,9.30248,3.92,19.52944,36.4657216,19.7
2021-06-04 19:00:00+00:00,4.795,9.0706,2.645,12.682775,23.991737,15.3
2021-06-04 20:00:00+00:00,4.7,8.9528,0.942,4.4274,8.4335376,12.1
2021-06-04 21:00:00+00:00,3.763,7.790919999999999,0.908,3.416804,7.074155359999999,10.9
2021-06-04 22:00:00+00:00,4.001,8.08604,0.773,3.092773,6.250508920000001,9.6
2021-06-04 23:00:00+00:00,4.0520000000000005,8.149280000000001,0.56,2.2691200000000005,4.563596800000001,8.6
2021-06-05 00:00:00+00:00,3.977,8.05628,0.55,2.18735,4.430954,8.7
2021-06-05 01:00:00+00:00,4.019,8.10836,0.529,2.1260510000000004,4.28932244,8.7
2021-06-05 02:00:00+00:00,4.0520000000000005,8.149280000000001,2.852,11.556304,23.241746560000003,10.3
2021-06-05 03:00:00+00:00,3.875,7.929799999999999,1.568,6.0760000000000005,12.4339264,15.2
2021-06-05 04:00:00+00:00,4.029,8.120759999999999,0.751,3.025779,6.098690759999999,19.1
2021-06-05 05:00:00+00:00,4.132,8.248479999999999,0.685,2.83042,5.6502088,20.6
2021-06-05 06:00:00+00:00,4.233,8.37372,1.093,4.626669,9.15247596,20.9
2021-06-05 07:00:00+00:00,4.54,8.7544,0.969,4.39926,8.4830136,22.9
2021-06-05 08:00:00+00:00,4.714,8.97016,1.092,5.1476880000000005,9.79541472,22.9
2021-06-05 09:00:00+00:00,4.704,8.95776,1.021,4.802783999999999,9.14587296,23.4
2021-06-05 10:00:00+00:00,4.226,8.36504,1.084,4.580984,9.06770336,23.6
2021-06-05 11:00:00+00:00,4.089,8.19516,1.739,7.1107710000000015,14.25138324,24
2021-06-05 12:00:00+00:00,4.008,8.09472,1.884,7.551072,15.25045248,23.7
2021-06-05 13:00:00+00:00,4.185,8.3142,1.771,7.411634999999999,14.724448199999998,22.3
2021-06-05 14:00:00+00:00,4.254,8.399759999999999,1.828,7.776312,15.354761279999998,20.8
2021-06-05 15:00:00+00:00,4.759,9.02596,1.474,7.014766000000001,13.30426504,22.1
2021-06-05 16:00:00+00:00,4.924,9.23056,1.585,7.80454,14.6304376,20.7
2021-06-05 17:00:00+00:00,4.875,9.1698,3.611,17.603625,33.1121478,19.8
2021-06-05 18:00:00+00:00,4.297,8.45308,2.839,12.199183,23.99829412,15.7
2021-06-05 19:00:00+00:00,4.235,8.3762,3.656,15.483160000000002,30.623387200000003,14.2
2021-06-05 20:00:00+00:00,4.129,8.24476,1.312,5.417248,10.81712512,-
2021-06-05 21:00:00+00:00,3.914,7.978159999999999,1.27,4.97078,10.1322632,12.2
2021-06-05 22:00:00+00:00,4.065,8.165400000000002,1.113,4.524345,9.088090200000002,10.1
2021-06-05 23:00:00+00:00,4.119,8.23236,1.14,4.695659999999999,9.3848904,9.3
2021-06-06 00:00:00+00:00,4.047,8.14308,1.065,4.310054999999999,8.6723802,9
2021-06-06 01:00:00+00:00,4.035,8.1282,1.107,4.466745,8.997917399999999,10.4
2021-06-06 02:00:00+00:00,3.944,8.015360000000001,1.088,4.291072000000001,8.720711680000003,9.6
2021-06-06 03:00:00+00:00,3.875,7.929799999999999,1.331,5.157625,10.5545638,13.7
2021-06-06 04:00:00+00:00,3.946,8.01784,1.351,5.331046,10.83210184,15.8
2021-06-06 05:00:00+00:00,3.95,8.0228,1.587,6.26865,12.7321836,16.8
2021-06-06 06:00:00+00:00,4.047999999999999,8.144319999999999,1.552,6.282495999999999,12.639984639999998,17.9
2021-06-06 07:00:00+00:00,4.236,8.37744,1.651,6.993636,13.83115344,16.8
2021-06-06 08:00:00+00:00,4.273,8.423319999999999,1.521,6.499232999999999,12.811869719999995,19.6
2021-06-06 09:00:00+00:00,4.315,8.4754,1.691,7.296665000000001,14.3319014,20
2021-06-06 10:00:00+00:00,4.063000000000001,8.16292,5.875,23.870125000000005,47.957155,21.6
2021-06-06 11:00:00+00:00,4.067,8.16788,2.068,8.410556000000001,16.891175840000002,22.2
2021-06-06 12:00:00+00:00,4.079,8.18276,2.519,10.275001,20.61237244,23.1
2021-06-06 13:00:00+00:00,4.088,8.19392,2.379,9.725352,19.49333568,24
2021-06-06 14:00:00+00:00,4.106,8.216239999999999,1.948,7.998487999999999,16.00523552,23.4
2021-06-06 15:00:00+00:00,4.191,8.32164,1.916,8.029955999999999,15.94426224,21.4
